quiz_id,enrollment_id,quiz_name,score,taken_at
3533,865,"Quiz 5",100.0,2022-07-29
3534,865,"Quiz 6",99.7,2022-08-18
3535,866,"Quiz 1",36.4,2022-08-16
3536,866,"Quiz 2",18.9,2022-07-13
3537,866,"Quiz 3",40.0,2022-08-03
3538,866,"Quiz 4",7.2,2022-06-15
3539,866,"Quiz 5",8.4,2022-08-14
3540,866,"Quiz 6",17.0,2022-08-15
3541,867,"Quiz 1",47.1,2022-03-21
3542,867,"Quiz 2",46.7,2022-03-30
3543,867,"Quiz 3",55.6,2022-04-05
3544,867,"Quiz 4",54.2,2022-03-31
3545,868,"Quiz 1",89.4,2022-04-21
3546,868,"Quiz 2",67.4,2022-05-12
3547,869,"Quiz 1",97.6,2022-03-31
3548,869,"Quiz 2",47.7,2022-03-15
3549,869,"Quiz 3",91.8,2022-04-12
3550,869,"Quiz 4",74.0,2022-03-12
3551,869,"Quiz 5",100.0,2022-03-08
3552,870,"Quiz 1",100.0,2023-10-10
3553,870,"Quiz 2",87.4,2023-09-03
3554,870,"Quiz 3",99.2,2023-10-06
3555,870,"Quiz 4",81.0,2023-10-16
3556,871,"Quiz 1",69.7,2023-05-12
3557,871,"Quiz 2",50.0,2023-04-16
3558,871,"Quiz 3",79.0,2023-06-05
3559,872,"Quiz 1",96.7,2022-08-06
3560,872,"Quiz 2",64.5,2022-08-14
3561,872,"Quiz 3",78.0,2022-09-09
3562,872,"Quiz 4",65.8,2022-09-03
3563,872,"Quiz 5",66.7,2022-09-12
3564,873,"Quiz 1",84.5,2022-05-08
3565,873,"Quiz 2",100.0,2022-05-20
3566,874,"Quiz 1",14.7,2022-04-12
3567,874,"Quiz 2",56.7,2022-03-22
3568,874,"Quiz 3",10.2,2022-03-25
3569,874,"Quiz 4",3.2,2022-04-08
3570,874,"Quiz 5",42.7,2022-05-21
3571,874,"Quiz 6",13.4,2022-03-16
3572,875,"Quiz 1",96.0,2023-08-03
3573,875,"Quiz 2",90.7,2023-08-06
3574,875,"Quiz 3",74.7,2023-08-09
3575,875,"Quiz 4",81.1,2023-08-13
3576,876,"Quiz 1",94.8,2023-07-30
3577,876,"Quiz 2",98.0,2023-07-17
3578,876,"Quiz 3",88.0,2023-07-10
3579,877,"Quiz 1",81.2,2023-08-24
3580,877,"Quiz 2",75.6,2023-08-15
3581,877,"Quiz 3",93.0,2023-07-27
3582,877,"Quiz 4",87.3,2023-07-18
3583,877,"Quiz 5",84.0,2023-08-08
3584,878,"Quiz 1",63.8,2023-02-07
3585,878,"Quiz 2",38.8,2023-02-25
3586,878,"Quiz 3",61.6,2023-02-03
3587,878,"Quiz 4",71.7,2023-02-09
3588,878,"Quiz 5",66.6,2023-03-12
3589,878,"Quiz 6",56.5,2023-03-13
3590,879,"Quiz 1",61.4,2024-03-21
3591,879,"Quiz 2",28.6,2024-02-12
3592,879,"Quiz 3",29.8,2024-01-13
3593,879,"Quiz 4",24.1,2024-03-29
3594,879,"Quiz 5",22.3,2024-01-18
3595,879,"Quiz 6",51.2,2024-03-22
3596,880,"Quiz 1",49.9,2023-12-11
3597,880,"Quiz 2",80.3,2024-02-02
3598,880,"Quiz 3",47.6,2024-02-23
3599,880,"Quiz 4",22.8,2024-01-26
3600,880,"Quiz 5",56.6,2024-02-08
3601,880,"Quiz 6",15.3,2023-12-09
3602,881,"Quiz 1",77.3,2023-07-01
3603,881,"Quiz 2",56.8,2023-06-20
3604,881,"Quiz 3",61.5,2023-07-30
3605,881,"Quiz 4",67.2,2023-07-08
3606,881,"Quiz 5",75.1,2023-07-21
3607,882,"Quiz 1",91.4,2023-09-11
3608,882,"Quiz 2",86.2,2023-09-27
3609,882,"Quiz 3",77.5,2023-09-13
3610,882,"Quiz 4",58.4,2023-10-23
3611,882,"Quiz 5",100.0,2023-10-03
3612,882,"Quiz 6",88.1,2023-09-23
3613,883,"Quiz 1",100.0,2023-12-20
3614,883,"Quiz 2",79.8,2024-02-14
3615,883,"Quiz 3",93.9,2023-12-25
3616,884,"Quiz 1",85.3,2024-02-06
3617,884,"Quiz 2",84.7,2024-01-03
3618,884,"Quiz 3",98.1,2024-02-11
3619,885,"Quiz 1",74.5,2024-03-08
3620,885,"Quiz 2",89.2,2024-04-20
3621,885,"Quiz 3",93.7,2024-05-01
3622,885,"Quiz 4",86.8,2024-01-28
3623,885,"Quiz 5",83.6,2024-02-12
3624,886,"Quiz 1",22.5,2023-12-01
3625,886,"Quiz 2",21.4,2023-12-22
3626,887,"Quiz 1",100.0,2024-01-08
3627,887,"Quiz 2",97.8,2023-11-10
3628,887,"Quiz 3",89.0,2023-12-15
3629,887,"Quiz 4",100.0,2023-12-11
3630,888,"Quiz 1",52.4,2024-01-06
3631,888,"Quiz 2",50.5,2024-01-12
3632,889,"Quiz 1",39.2,2023-09-17
3633,889,"Quiz 2",5.2,2023-09-11
3634,889,"Quiz 3",29.7,2023-09-11
3635,889,"Quiz 4",27.1,2023-10-11
3636,890,"Quiz 1",90.9,2023-09-29
3637,890,"Quiz 2",83.9,2023-09-18
3638,890,"Quiz 3",89.3,2023-10-22
3639,891,"Quiz 1",86.9,2023-08-01
3640,891,"Quiz 2",100.0,2023-08-11
3641,892,"Quiz 1",48.9,2022-05-23
3642,892,"Quiz 2",23.5,2022-06-02
3643,893,"Quiz 1",72.8,2022-06-28
3644,893,"Quiz 2",77.2,2022-06-25
3645,893,"Quiz 3",97.4,2022-07-30
3646,893,"Quiz 4",84.5,2022-07-12
3647,894,"Quiz 1",28.2,2022-06-04
3648,894,"Quiz 2",54.2,2022-05-17
3649,894,"Quiz 3",23.3,2022-05-13
3650,894,"Quiz 4",36.8,2022-05-18
3651,894,"Quiz 5",17.4,2022-05-31
3652,895,"Quiz 1",99.8,2022-11-10
3653,895,"Quiz 2",78.5,2022-11-28
3654,895,"Quiz 3",87.4,2022-11-25
3655,896,"Quiz 1",85.5,2022-08-09
3656,896,"Quiz 2",95.4,2022-07-17
3657,896,"Quiz 3",90.4,2022-08-02
3658,897,"Quiz 1",7.0,2023-03-15
3659,897,"Quiz 2",3.9,2023-03-25
3660,897,"Quiz 3",28.6,2023-03-11
3661,897,"Quiz 4",7.9,2023-05-23
3662,898,"Quiz 1",86.5,2023-03-23
3663,898,"Quiz 2",74.0,2023-04-15
3664,898,"Quiz 3",71.6,2023-04-22
3665,899,"Quiz 1",18.2,2022-06-02
3666,899,"Quiz 2",42.6,2022-06-04
3667,899,"Quiz 3",54.8,2022-07-24
3668,899,"Quiz 4",70.1,2022-07-27
3669,900,"Quiz 1",46.2,2022-11-27
3670,900,"Quiz 2",53.3,2022-12-21
3671,900,"Quiz 3",70.0,2022-12-04
3672,901,"Quiz 1",19.3,2023-03-07
3673,901,"Quiz 2",23.2,2023-02-07
3674,901,"Quiz 3",15.5,2023-02-28
3675,901,"Quiz 4",31.1,2023-01-28
3676,901,"Quiz 5",34.2,2023-02-26
3677,901,"Quiz 6",49.0,2023-02-09
3678,902,"Quiz 1",89.5,2023-04-28
3679,902,"Quiz 2",84.9,2023-05-13
3680,903,"Quiz 1",86.5,2022-07-21
3681,903,"Quiz 2",76.1,2022-07-20
3682,904,"Quiz 1",89.6,2022-09-06
3683,904,"Quiz 2",74.0,2022-07-18
3684,904,"Quiz 3",92.2,2022-07-11
3685,905,"Quiz 1",44.3,2022-07-26
3686,905,"Quiz 2",72.9,2022-07-12
3687,905,"Quiz 3",35.1,2022-07-31
3688,905,"Quiz 4",33.4,2022-08-03
3689,905,"Quiz 5",45.6,2022-07-08
3690,906,"Quiz 1",51.6,2024-01-27
3691,906,"Quiz 2",13.3,2023-12-10
3692,906,"Quiz 3",52.9,2023-12-13
3693,906,"Quiz 4",25.7,2024-01-18
3694,906,"Quiz 5",31.0,2023-12-23
3695,907,"Quiz 1",67.3,2023-12-21
3696,907,"Quiz 2",50.8,2023-11-30
3697,907,"Quiz 3",66.3,2023-12-10
3698,907,"Quiz 4",85.6,2023-12-22
3699,908,"Quiz 1",89.6,2023-10-31
3700,908,"Quiz 2",90.5,2023-10-28
3701,908,"Quiz 3",69.1,2023-11-17
3702,908,"Quiz 4",99.2,2023-11-20
3703,909,"Quiz 1",14.8,2024-02-01
3704,909,"Quiz 2",47.0,2024-03-08
3705,909,"Quiz 3",49.5,2024-03-15
3706,909,"Quiz 4",60.3,2024-02-04
3707,909,"Quiz 5",41.1,2024-01-06
3708,910,"Quiz 1",93.2,2022-05-25
3709,910,"Quiz 2",83.4,2022-06-04
3710,911,"Quiz 1",99.5,2022-08-17
3711,911,"Quiz 2",78.9,2022-06-26
3712,911,"Quiz 3",100.0,2022-07-09
3713,911,"Quiz 4",92.2,2022-07-03
3714,911,"Quiz 5",89.4,2022-07-29
3715,911,"Quiz 6",71.2,2022-06-30
3716,912,"Quiz 1",94.6,2022-06-14
3717,912,"Quiz 2",98.3,2022-06-18
3718,912,"Quiz 3",73.7,2022-07-14
3719,913,"Quiz 1",36.4,2022-06-17
3720,913,"Quiz 2",15.9,2022-07-14
3721,913,"Quiz 3",21.9,2022-07-06
3722,913,"Quiz 4",43.9,2022-06-08
3723,913,"Quiz 5",53.9,2022-07-06
3724,914,"Quiz 1",84.6,2023-11-24
3725,914,"Quiz 2",88.5,2023-10-21
3726,914,"Quiz 3",100.0,2023-11-17
3727,914,"Quiz 4",88.2,2023-10-19
3728,915,"Quiz 1",87.7,2023-12-05
3729,915,"Quiz 2",71.9,2023-11-12
3730,915,"Quiz 3",59.5,2023-12-15
3731,915,"Quiz 4",48.5,2024-01-21
3732,916,"Quiz 1",67.2,2023-12-02
3733,916,"Quiz 2",79.4,2023-11-11
3734,916,"Quiz 3",76.6,2024-01-07
3735,916,"Quiz 4",98.2,2023-11-12
3736,916,"Quiz 5",70.7,2024-01-02
3737,916,"Quiz 6",79.6,2023-11-29
3738,917,"Quiz 1",84.5,2023-11-25
3739,917,"Quiz 2",95.9,2023-12-15
3740,918,"Quiz 1",100.0,2022-03-26
3741,918,"Quiz 2",88.1,2022-03-21
3742,918,"Quiz 3",78.5,2022-03-29
3743,919,"Quiz 1",100.0,2022-12-28
3744,919,"Quiz 2",86.0,2022-12-31
3745,919,"Quiz 3",83.6,2023-01-19
3746,919,"Quiz 4",80.7,2023-01-07
3747,919,"Quiz 5",88.3,2023-01-01
3748,919,"Quiz 6",82.9,2023-01-08
3749,920,"Quiz 1",83.9,2023-03-03
3750,920,"Quiz 2",89.5,2023-03-02
3751,920,"Quiz 3",83.8,2023-02-22
3752,921,"Quiz 1",79.2,2023-03-21
3753,921,"Quiz 2",90.6,2023-02-18
3754,921,"Quiz 3",96.8,2023-01-29
3755,921,"Quiz 4",70.7,2023-03-15
3756,922,"Quiz 1",85.0,2022-12-20
3757,922,"Quiz 2",76.4,2023-01-20
3758,922,"Quiz 3",96.6,2023-01-08
3759,922,"Quiz 4",89.8,2023-01-10
3760,923,"Quiz 1",84.6,2023-02-14
3761,923,"Quiz 2",84.4,2023-03-16
3762,923,"Quiz 3",91.4,2023-02-24
3763,923,"Quiz 4",86.4,2023-03-06
3764,924,"Quiz 1",0.0,2023-02-17
3765,924,"Quiz 2",7.8,2023-03-13
3766,924,"Quiz 3",21.5,2023-04-03
3767,924,"Quiz 4",32.7,2023-02-09
3768,924,"Quiz 5",46.6,2023-04-11
3769,924,"Quiz 6",26.8,2023-03-03
3770,925,"Quiz 1",80.6,2023-01-07
3771,925,"Quiz 2",66.8,2023-03-03
3772,925,"Quiz 3",72.6,2023-02-24
3773,925,"Quiz 4",91.9,2023-02-15
3774,925,"Quiz 5",88.7,2022-12-30
3775,926,"Quiz 1",100.0,2022-08-10
3776,926,"Quiz 2",100.0,2022-08-21
3777,926,"Quiz 3",90.0,2022-07-04
3778,926,"Quiz 4",83.1,2022-08-11
3779,926,"Quiz 5",100.0,2022-07-29
3780,926,"Quiz 6",100.0,2022-08-02
3781,927,"Quiz 1",99.7,2022-07-07
3782,927,"Quiz 2",70.9,2022-07-03
3783,928,"Quiz 1",79.3,2022-08-29
3784,928,"Quiz 2",71.7,2022-09-18
3785,929,"Quiz 1",80.9,2022-10-04
3786,929,"Quiz 2",87.0,2022-08-28
3787,929,"Quiz 3",89.0,2022-09-25
3788,929,"Quiz 4",77.6,2022-10-02
3789,930,"Quiz 1",65.7,2022-07-02
3790,930,"Quiz 2",79.6,2022-07-07
3791,931,"Quiz 1",89.3,2022-09-27
3792,931,"Quiz 2",100.0,2022-10-08
3793,931,"Quiz 3",100.0,2022-09-14
3794,931,"Quiz 4",98.3,2022-08-27
3795,932,"Quiz 1",100.0,2022-05-07
3796,932,"Quiz 2",100.0,2022-05-26
3797,932,"Quiz 3",68.4,2022-06-20
3798,932,"Quiz 4",86.0,2022-05-30
3799,933,"Quiz 1",89.6,2022-12-10
3800,933,"Quiz 2",100.0,2022-12-20
3801,933,"Quiz 3",79.5,2022-12-28
3802,934,"Quiz 1",75.3,2022-11-16
3803,934,"Quiz 2",56.3,2023-01-03
3804,935,"Quiz 1",28.1,2022-11-01
3805,935,"Quiz 2",18.4,2022-10-30
3806,935,"Quiz 3",40.2,2022-10-14
3807,935,"Quiz 4",13.5,2022-10-28
3808,936,"Quiz 1",83.0,2023-01-02
3809,936,"Quiz 2",95.5,2023-02-02
3810,937,"Quiz 1",75.5,2023-10-09
3811,937,"Quiz 2",78.2,2023-10-20
3812,937,"Quiz 3",78.1,2023-10-19
3813,937,"Quiz 4",100.0,2023-09-20
3814,937,"Quiz 5",74.8,2023-09-20
3815,938,"Quiz 1",29.5,2023-12-31
3816,938,"Quiz 2",11.4,2023-11-08
3817,938,"Quiz 3",6.2,2023-11-07
3818,938,"Quiz 4",16.1,2023-10-22
3819,938,"Quiz 5",35.6,2023-12-04
3820,938,"Quiz 6",31.0,2023-11-02
3821,939,"Quiz 1",44.8,2023-05-16
3822,939,"Quiz 2",41.6,2023-05-18
3823,939,"Quiz 3",70.9,2023-05-19
3824,940,"Quiz 1",95.8,2023-08-12
3825,940,"Quiz 2",84.9,2023-07-27
3826,940,"Quiz 3",91.7,2023-07-03
3827,940,"Quiz 4",77.1,2023-07-09
3828,940,"Quiz 5",69.3,2023-08-20
3829,940,"Quiz 6",63.3,2023-06-16
3830,941,"Quiz 1",70.2,2023-05-27
3831,941,"Quiz 2",92.8,2023-06-02
3832,941,"Quiz 3",92.2,2023-05-31
3833,941,"Quiz 4",80.1,2023-06-07
3834,941,"Quiz 5",78.5,2023-05-08
3835,942,"Quiz 1",100.0,2022-05-08
3836,942,"Quiz 2",87.2,2022-05-25
3837,942,"Quiz 3",87.2,2022-06-13
3838,942,"Quiz 4",91.0,2022-06-29
3839,943,"Quiz 1",56.2,2022-07-18
3840,943,"Quiz 2",44.2,2022-06-14
3841,943,"Quiz 3",29.6,2022-08-07
3842,943,"Quiz 4",31.3,2022-08-17
3843,943,"Quiz 5",25.3,2022-06-02
3844,943,"Quiz 6",41.1,2022-07-26
3845,944,"Quiz 1",95.7,2022-08-08
3846,944,"Quiz 2",74.9,2022-07-13
3847,944,"Quiz 3",98.9,2022-07-10
3848,944,"Quiz 4",100.0,2022-07-03
3849,944,"Quiz 5",61.7,2022-07-28
3850,945,"Quiz 1",43.5,2022-05-13
3851,945,"Quiz 2",47.5,2022-06-26
3852,946,"Quiz 1",25.6,2022-07-11
3853,946,"Quiz 2",26.8,2022-08-25
3854,946,"Quiz 3",23.2,2022-08-05
3855,947,"Quiz 1",92.6,2022-07-02
3856,947,"Quiz 2",99.0,2022-06-22
3857,947,"Quiz 3",90.9,2022-05-24
3858,947,"Quiz 4",100.0,2022-06-08
3859,947,"Quiz 5",72.8,2022-07-14
3860,948,"Quiz 1",50.0,2022-05-15
3861,948,"Quiz 2",39.4,2022-05-23
3862,948,"Quiz 3",52.3,2022-06-14
3863,948,"Quiz 4",50.4,2022-06-16
3864,948,"Quiz 5",31.7,2022-06-12
3865,948,"Quiz 6",52.8,2022-05-26
3866,949,"Quiz 1",90.2,2023-12-06
3867,949,"Quiz 2",93.5,2023-11-30
3868,949,"Quiz 3",100.0,2023-12-01
3869,949,"Quiz 4",68.2,2023-12-22
3870,949,"Quiz 5",94.0,2023-11-25
3871,950,"Quiz 1",91.5,2024-02-11
3872,950,"Quiz 2",86.3,2024-02-09
3873,950,"Quiz 3",83.4,2024-03-07
3874,950,"Quiz 4",99.1,2024-01-06
3875,951,"Quiz 1",36.8,2023-12-14
3876,951,"Quiz 2",53.3,2024-01-01
3877,951,"Quiz 3",63.6,2024-01-20
3878,951,"Quiz 4",65.0,2024-01-17
3879,952,"Quiz 1",82.9,2023-12-27
3880,952,"Quiz 2",75.1,2023-12-19
3881,952,"Quiz 3",100.0,2023-12-22
3882,952,"Quiz 4",100.0,2023-12-22
3883,952,"Quiz 5",85.5,2023-12-04
3884,952,"Quiz 6",86.7,2023-12-31
3885,953,"Quiz 1",18.4,2022-08-07
3886,953,"Quiz 2",46.5,2022-08-12
3887,953,"Quiz 3",50.3,2022-08-21
3888,954,"Quiz 1",80.1,2022-07-09
3889,954,"Quiz 2",90.7,2022-08-01
3890,954,"Quiz 3",79.3,2022-09-08
3891,955,"Quiz 1",64.5,2022-07-27
3892,955,"Quiz 2",77.7,2022-08-10
3893,955,"Quiz 3",73.6,2022-07-23
3894,955,"Quiz 4",70.3,2022-07-19
3895,955,"Quiz 5",83.2,2022-07-13
3896,956,"Quiz 1",40.1,2022-09-23
3897,956,"Quiz 2",31.0,2022-09-17
3898,956,"Quiz 3",37.7,2022-09-25
3899,956,"Quiz 4",41.6,2022-08-31
3900,956,"Quiz 5",34.5,2022-09-28
3901,956,"Quiz 6",58.2,2022-08-26
3902,957,"Quiz 1",76.5,2022-06-09
3903,957,"Quiz 2",70.5,2022-07-01
3904,957,"Quiz 3",79.5,2022-06-12
3905,957,"Quiz 4",78.9,2022-07-08
3906,958,"Quiz 1",96.4,2022-04-30
3907,958,"Quiz 2",100.0,2022-05-05
3908,958,"Quiz 3",100.0,2022-05-17
3909,958,"Quiz 4",92.7,2022-04-12
3910,958,"Quiz 5",65.9,2022-04-25
3911,959,"Quiz 1",83.9,2023-01-10
3912,959,"Quiz 2",88.0,2023-01-25
3913,959,"Quiz 3",92.5,2023-02-18
3914,959,"Quiz 4",88.8,2023-01-23
3915,960,"Quiz 1",90.0,2022-12-03
3916,960,"Quiz 2",67.0,2023-01-12
3917,960,"Quiz 3",100.0,2022-12-28
3918,960,"Quiz 4",90.1,2022-11-25
3919,960,"Quiz 5",77.8,2023-01-02
3920,960,"Quiz 6",76.4,2023-01-17
3921,961,"Quiz 1",47.8,2023-03-20
3922,961,"Quiz 2",24.8,2023-02-02
3923,961,"Quiz 3",37.4,2023-03-16
3924,961,"Quiz 4",29.0,2023-02-25
3925,962,"Quiz 1",58.8,2022-03-19
3926,962,"Quiz 2",16.5,2022-04-18
3927,963,"Quiz 1",70.4,2022-04-28
3928,963,"Quiz 2",89.1,2022-07-03
3929,964,"Quiz 1",25.3,2022-05-07
3930,964,"Quiz 2",30.4,2022-05-19
3931,964,"Quiz 3",44.1,2022-06-26
3932,965,"Quiz 1",90.9,2023-12-24
3933,965,"Quiz 2",85.6,2023-12-12
3934,965,"Quiz 3",92.5,2023-12-17
3935,965,"Quiz 4",75.1,2023-11-05
3936,965,"Quiz 5",89.7,2023-10-26
3937,965,"Quiz 6",71.9,2023-10-20
3938,966,"Quiz 1",90.6,2023-10-05
3939,966,"Quiz 2",81.4,2023-10-12
3940,966,"Quiz 3",79.9,2023-10-10
3941,967,"Quiz 1",80.2,2023-10-16
3942,967,"Quiz 2",95.4,2023-10-23
3943,967,"Quiz 3",77.5,2023-11-18
3944,967,"Quiz 4",87.0,2023-11-21
3945,968,"Quiz 1",100.0,2022-10-05
3946,968,"Quiz 2",70.4,2022-11-30
3947,969,"Quiz 1",86.4,2022-12-18
3948,969,"Quiz 2",94.9,2023-01-15
3949,970,"Quiz 1",100.0,2023-06-24
3950,970,"Quiz 2",81.8,2023-07-27
3951,970,"Quiz 3",79.7,2023-06-27
3952,970,"Quiz 4",98.7,2023-08-23
3953,970,"Quiz 5",80.0,2023-08-15
3954,971,"Quiz 1",86.3,2022-08-08
3955,971,"Quiz 2",71.3,2022-09-27
3956,971,"Quiz 3",93.4,2022-09-07
3957,972,"Quiz 1",83.9,2022-07-12
3958,972,"Quiz 2",95.7,2022-07-21
3959,972,"Quiz 3",100.0,2022-07-28
3960,972,"Quiz 4",99.5,2022-06-21
3961,973,"Quiz 1",48.6,2022-09-20
3962,973,"Quiz 2",25.2,2022-09-17
3963,974,"Quiz 1",29.4,2022-08-04
3964,974,"Quiz 2",40.5,2022-08-19
3965,974,"Quiz 3",12.3,2022-08-10
3966,974,"Quiz 4",27.3,2022-07-13
3967,975,"Quiz 1",31.1,2023-03-23
3968,975,"Quiz 2",4.8,2023-03-01
3969,975,"Quiz 3",27.9,2023-03-19
3970,976,"Quiz 1",81.5,2022-12-31
3971,976,"Quiz 2",87.8,2023-01-02
3972,976,"Quiz 3",86.5,2023-01-25
3973,976,"Quiz 4",84.8,2023-01-10
3974,976,"Quiz 5",73.0,2023-01-21
3975,976,"Quiz 6",88.3,2022-12-10
3976,977,"Quiz 1",99.9,2023-04-11
3977,977,"Quiz 2",85.7,2023-02-21
3978,977,"Quiz 3",89.4,2023-03-28
3979,978,"Quiz 1",82.0,2022-06-13
3980,978,"Quiz 2",81.0,2022-06-18
3981,978,"Quiz 3",77.8,2022-06-05
3982,978,"Quiz 4",85.5,2022-06-07
3983,979,"Quiz 1",84.2,2022-06-01
3984,979,"Quiz 2",61.9,2022-05-13
3985,979,"Quiz 3",88.1,2022-05-23
3986,979,"Quiz 4",69.6,2022-05-25
3987,980,"Quiz 1",88.7,2022-07-02
3988,980,"Quiz 2",76.5,2022-07-04
3989,980,"Quiz 3",88.9,2022-07-13
3990,980,"Quiz 4",100.0,2022-06-07
3991,980,"Quiz 5",84.5,2022-07-14
3992,980,"Quiz 6",83.8,2022-06-07
3993,981,"Quiz 1",80.8,2024-03-19
3994,981,"Quiz 2",94.3,2024-02-11
3995,981,"Quiz 3",74.7,2024-02-05
3996,982,"Quiz 1",81.3,2024-02-10
3997,982,"Quiz 2",100.0,2024-02-10
3998,982,"Quiz 3",80.3,2024-01-22
3999,983,"Quiz 1",86.6,2023-03-10
4000,983,"Quiz 2",74.7,2023-04-03
4001,983,"Quiz 3",93.1,2023-03-10
4002,984,"Quiz 1",61.9,2023-01-28
4003,984,"Quiz 2",35.9,2023-02-03
4004,985,"Quiz 1",84.6,2023-04-23
4005,985,"Quiz 2",100.0,2023-04-16
4006,985,"Quiz 3",91.9,2023-03-19
4007,985,"Quiz 4",85.8,2023-05-09
4008,985,"Quiz 5",100.0,2023-04-12
4009,985,"Quiz 6",64.7,2023-03-03
4010,986,"Quiz 1",79.3,2022-10-19
4011,986,"Quiz 2",100.0,2022-08-08
4012,986,"Quiz 3",69.6,2022-10-15
4013,986,"Quiz 4",85.7,2022-10-15
4014,987,"Quiz 1",65.6,2022-06-24
4015,987,"Quiz 2",27.0,2022-06-17
4016,987,"Quiz 3",39.2,2022-08-10
4017,988,"Quiz 1",90.3,2022-07-18
4018,988,"Quiz 2",75.8,2022-07-12
4019,989,"Quiz 1",62.1,2022-07-27
4020,989,"Quiz 2",89.3,2022-07-16
4021,990,"Quiz 1",76.2,2023-10-10
4022,990,"Quiz 2",93.4,2023-09-14
4023,990,"Quiz 3",100.0,2023-10-16
4024,990,"Quiz 4",86.2,2023-09-24
4025,990,"Quiz 5",79.6,2023-10-06
4026,991,"Quiz 1",100.0,2023-10-12
4027,991,"Quiz 2",84.7,2023-10-01
4028,991,"Quiz 3",77.8,2023-10-17
4029,991,"Quiz 4",71.4,2023-10-04
4030,991,"Quiz 5",100.0,2023-10-17
4031,992,"Quiz 1",69.7,2023-10-07
4032,992,"Quiz 2",85.1,2023-10-21
4033,992,"Quiz 3",66.6,2023-11-02
4034,992,"Quiz 4",75.3,2023-11-20
4035,992,"Quiz 5",73.2,2023-10-25
4036,993,"Quiz 1",85.1,2022-10-26
4037,993,"Quiz 2",96.7,2022-09-24
4038,993,"Quiz 3",100.0,2022-09-22
4039,993,"Quiz 4",98.9,2022-10-21
4040,993,"Quiz 5",88.8,2022-10-14
4041,993,"Quiz 6",80.2,2022-10-04
4042,994,"Quiz 1",43.6,2022-09-24
4043,994,"Quiz 2",23.1,2022-10-13
4044,994,"Quiz 3",57.7,2022-10-03
4045,995,"Quiz 1",32.6,2022-11-01
4046,995,"Quiz 2",29.4,2022-08-31
4047,996,"Quiz 1",46.9,2023-11-30
4048,996,"Quiz 2",57.0,2023-10-23
4049,996,"Quiz 3",41.5,2023-10-08
4050,996,"Quiz 4",62.4,2023-12-04
4051,997,"Quiz 1",100.0,2023-07-31
4052,997,"Quiz 2",67.0,2023-09-02
4053,998,"Quiz 1",88.7,2023-10-03
4054,998,"Quiz 2",71.2,2023-10-20
4055,998,"Quiz 3",92.9,2023-09-17
4056,998,"Quiz 4",85.6,2023-10-16
4057,998,"Quiz 5",93.6,2023-09-18
4058,998,"Quiz 6",97.5,2023-09-26
4059,999,"Quiz 1",51.1,2022-09-30
4060,999,"Quiz 2",52.9,2022-10-02
4061,999,"Quiz 3",64.3,2022-10-17
4062,999,"Quiz 4",58.8,2022-11-09
4063,999,"Quiz 5",57.1,2022-11-14
4064,1000,"Quiz 1",58.1,2022-09-27
4065,1000,"Quiz 2",74.0,2022-10-04
4066,1000,"Quiz 3",94.2,2022-09-20
4067,1000,"Quiz 4",98.3,2022-09-16
4068,1000,"Quiz 5",97.0,2022-09-08
4069,1001,"Quiz 1",78.8,2023-04-17
4070,1001,"Quiz 2",71.0,2023-04-08
4071,1001,"Quiz 3",79.7,2023-05-13
4072,1001,"Quiz 4",94.6,2023-05-14
4073,1001,"Quiz 5",100.0,2023-04-18
4074,1002,"Quiz 1",94.7,2023-05-23
4075,1002,"Quiz 2",72.6,2023-04-29
4076,1002,"Quiz 3",77.9,2023-04-07
4077,1002,"Quiz 4",100.0,2023-04-14
4078,1003,"Quiz 1",71.3,2024-01-23
4079,1003,"Quiz 2",53.5,2024-02-17
4080,1003,"Quiz 3",83.0,2024-03-01
4081,1003,"Quiz 4",55.2,2024-02-13
4082,1004,"Quiz 1",41.5,2024-02-17
4083,1004,"Quiz 2",28.4,2024-04-01
4084,1005,"Quiz 1",36.2,2022-05-18
4085,1005,"Quiz 2",30.5,2022-04-30
4086,1006,"Quiz 1",26.1,2022-07-05
4087,1006,"Quiz 2",54.1,2022-07-09
4088,1006,"Quiz 3",20.1,2022-07-14
4089,1007,"Quiz 1",77.8,2022-04-12
4090,1007,"Quiz 2",77.3,2022-06-11
4091,1007,"Quiz 3",86.0,2022-04-19
4092,1008,"Quiz 1",100.0,2022-07-13
4093,1008,"Quiz 2",68.3,2022-06-24
4094,1008,"Quiz 3",87.0,2022-07-14
4095,1008,"Quiz 4",95.0,2022-05-21
4096,1009,"Quiz 1",0.0,2022-04-26
4097,1009,"Quiz 2",0.0,2022-05-08
4098,1009,"Quiz 3",17.7,2022-04-30
4099,1009,"Quiz 4",17.1,2022-04-15
4100,1010,"Quiz 1",82.9,2023-02-10
4101,1010,"Quiz 2",90.6,2023-03-27
4102,1010,"Quiz 3",96.8,2023-03-08
4103,1011,"Quiz 1",89.8,2022-03-23
4104,1011,"Quiz 2",89.3,2022-03-31
4105,1011,"Quiz 3",81.8,2022-04-05
4106,1011,"Quiz 4",94.8,2022-04-10
4107,1011,"Quiz 5",92.1,2022-04-17
4108,1012,"Quiz 1",100.0,2022-05-09
4109,1012,"Quiz 2",96.0,2022-05-08
4110,1013,"Quiz 1",75.9,2022-04-04
4111,1013,"Quiz 2",80.1,2022-02-20
4112,1013,"Quiz 3",73.7,2022-02-06
