log_id,enrollment_id,week_number,videos_watched,quizzes_taken,quiz_avg_score,forum_posts,hours_spent
4660,726,7,3,0,,0,5.3
4661,726,8,6,1,101.8,3,5.9
4662,726,9,5,1,80.9,4,5.7
4663,726,10,3,3,98.7,0,2.5
4664,726,11,0,2,84.7,3,4.0
4665,727,1,2,0,,0,1.9
4666,727,2,0,1,53.5,0,0.0
4667,727,3,0,1,23.2,1,4.7
4668,727,4,1,0,,1,4.6
4669,728,1,1,0,,3,6.8
4670,728,2,5,3,89.2,2,8.2
4671,728,3,3,3,82.4,4,4.8
4672,728,4,4,2,85.2,4,4.6
4673,728,5,1,2,80.0,3,7.7
4674,729,1,6,3,93.3,3,6.6
4675,729,2,4,4,93.6,0,7.8
4676,729,3,1,0,,1,6.2
4677,729,4,1,0,,2,3.7
4678,729,5,5,3,78.2,3,5.5
4679,729,6,2,1,91.8,1,9.8
4680,729,7,3,1,102.8,2,6.9
4681,729,8,6,4,97.4,4,5.6
4682,730,1,0,0,,0,0.3
4683,730,2,0,0,,0,0.4
4684,730,3,1,1,44.5,0,3.2
4685,731,1,0,1,94.0,2,6.7
4686,731,2,1,2,103.9,1,2.9
4687,731,3,0,2,89.7,3,3.6
4688,731,4,1,3,105.8,1,7.5
4689,731,5,0,1,92.5,3,2.7
4690,731,6,3,2,79.3,3,7.1
4691,731,7,1,1,102.7,4,8.0
4692,732,1,0,2,97.0,4,7.8
4693,732,2,3,2,83.3,4,4.7
4694,732,3,1,0,,0,7.9
4695,732,4,0,4,97.6,4,8.0
4696,732,5,4,4,80.4,0,6.3
4697,732,6,6,4,95.7,1,2.4
4698,732,7,2,1,109.4,4,5.2
4699,732,8,5,0,,0,8.2
4700,732,9,0,2,89.4,1,5.5
4701,732,10,2,3,87.7,0,6.5
4702,732,11,6,3,84.7,1,10.5
4703,733,1,1,1,79.2,4,5.5
4704,733,2,6,0,,3,8.3
4705,733,3,1,2,91.3,0,8.0
4706,733,4,6,4,106.9,2,4.3
4707,733,5,3,0,,0,2.9
4708,733,6,1,4,98.9,4,6.5
4709,733,7,3,4,86.8,2,7.0
4710,733,8,1,0,,2,6.8
4711,733,9,5,0,,1,7.2
4712,733,10,2,0,,3,6.0
4713,734,1,1,4,77.2,0,10.0
4714,734,2,2,3,83.2,4,2.1
4715,734,3,0,3,87.2,2,5.3
4716,734,4,5,3,77.7,2,5.2
4717,734,5,1,2,84.9,4,5.3
4718,734,6,6,0,,0,5.3
4719,734,7,4,4,85.2,2,4.3
4720,734,8,2,0,,0,6.0
4721,734,9,1,4,104.9,3,5.3
4722,734,10,4,4,91.9,1,6.9
4723,734,11,3,2,102.3,1,9.6
4724,734,12,6,0,,0,2.0
4725,734,13,1,0,,4,7.3
4726,734,14,4,2,86.8,4,4.0
4727,735,1,0,3,87.0,4,7.5
4728,735,2,0,2,92.0,0,7.1
4729,735,3,4,0,,0,6.6
4730,735,4,2,1,92.1,1,7.6
4731,735,5,4,1,96.1,1,5.4
4732,735,6,5,0,,1,8.4
4733,735,7,1,2,71.1,3,8.9
4734,735,8,6,0,,1,7.2
4735,735,9,1,2,90.0,1,10.8
4736,735,10,2,1,79.9,1,3.9
4737,735,11,0,3,87.5,3,4.7
4738,735,12,1,4,95.7,1,4.4
4739,736,1,1,2,50.4,0,3.1
4740,736,2,2,0,,1,2.9
4741,736,3,2,2,41.8,1,3.8
4742,736,4,1,0,,1,2.4
4743,737,1,2,2,39.8,0,4.7
4744,737,2,4,0,,2,7.1
4745,737,3,4,0,,1,1.0
4746,737,4,1,1,43.3,2,2.8
4747,737,5,3,2,54.7,0,3.7
4748,738,1,6,0,,3,4.9
4749,738,2,5,0,,1,3.6
4750,738,3,2,1,85.7,0,8.1
4751,738,4,2,0,,3,12.7
4752,738,5,0,3,86.5,3,3.7
4753,738,6,4,2,101.3,4,5.5
4754,738,7,4,3,102.9,1,6.4
4755,738,8,4,3,79.2,3,6.5
4756,739,1,5,0,,2,2.6
4757,739,2,4,0,,2,5.3
4758,739,3,1,2,102.7,0,8.7
4759,739,4,0,0,,4,4.5
4760,739,5,3,3,88.3,1,6.9
4761,740,1,6,4,97.5,3,9.4
4762,740,2,5,1,71.5,1,6.8
4763,740,3,0,1,108.3,4,6.6
4764,740,4,6,4,91.7,4,4.5
4765,741,1,1,0,,0,0.6
4766,741,2,0,1,12.4,0,0.0
4767,742,1,2,2,57.9,0,6.9
4768,742,2,0,2,54.6,0,3.3
4769,742,3,2,2,62.0,0,1.3
4770,742,4,1,0,,0,0.0
4771,742,5,2,0,,1,4.1
4772,742,6,0,0,,1,3.4
4773,743,1,0,1,68.9,2,1.0
4774,743,2,1,2,78.1,1,4.1
4775,743,3,2,2,84.1,2,5.9
4776,743,4,0,0,,0,4.9
4777,743,5,0,0,,2,7.4
4778,743,6,0,1,88.5,2,6.7
4779,743,7,5,3,77.2,3,5.0
4780,743,8,1,1,76.2,2,3.0
4781,743,9,3,3,84.9,3,6.0
4782,743,10,0,3,77.3,3,1.2
4783,744,1,1,1,43.7,0,4.2
4784,744,2,2,1,35.6,1,5.6
4785,745,1,0,1,69.1,2,4.1
4786,745,2,3,2,68.7,2,4.1
4787,745,3,4,0,,2,5.9
4788,745,4,2,1,63.8,0,2.0
4789,745,5,2,2,78.5,0,2.3
4790,745,6,4,1,58.0,1,5.7
4791,746,1,4,2,96.0,2,8.8
4792,746,2,2,2,86.7,2,2.7
4793,746,3,2,2,108.0,3,4.5
4794,746,4,6,4,86.1,3,3.1
4795,746,5,3,4,98.8,4,4.2
4796,746,6,1,1,107.7,0,5.4
4797,746,7,5,0,,3,6.6
4798,746,8,0,2,75.2,0,6.3
4799,746,9,3,0,,0,3.2
4800,746,10,6,1,88.7,3,6.9
4801,747,1,2,3,97.2,4,6.6
4802,747,2,3,3,105.7,0,7.8
4803,747,3,4,3,88.4,1,6.1
4804,747,4,1,2,87.0,2,6.1
4805,747,5,5,2,92.7,3,9.3
4806,747,6,1,1,86.5,3,7.8
4807,747,7,6,4,77.4,3,4.9
4808,748,1,5,4,101.9,2,4.9
4809,748,2,3,4,96.0,2,7.9
4810,748,3,6,4,106.7,1,9.2
4811,748,4,0,0,,4,1.1
4812,748,5,1,1,102.4,1,7.4
4813,748,6,2,3,93.9,2,8.9
4814,748,7,1,3,100.1,2,2.5
4815,748,8,3,0,,0,3.6
4816,748,9,1,2,90.8,2,9.4
4817,748,10,1,1,84.0,3,7.6
4818,748,11,2,0,,2,6.3
4819,748,12,0,1,95.3,1,8.7
4820,749,1,6,0,,2,4.9
4821,749,2,6,1,102.3,2,10.9
4822,749,3,2,1,83.7,3,4.3
4823,749,4,5,1,89.9,1,4.1
4824,749,5,4,2,85.8,3,4.5
4825,749,6,0,0,,3,8.4
4826,749,7,5,4,99.6,4,5.6
4827,749,8,5,1,81.6,3,6.2
4828,749,9,2,2,85.9,2,6.9
4829,750,1,2,0,,1,4.1
4830,750,2,6,1,96.2,2,7.4
4831,750,3,4,1,95.5,1,3.9
4832,750,4,5,2,94.4,4,5.1
4833,750,5,0,2,107.8,2,6.6
4834,750,6,0,3,87.5,4,3.7
4835,750,7,5,3,93.4,2,4.2
4836,750,8,1,2,96.6,3,8.8
4837,751,1,1,3,87.6,2,5.0
4838,751,2,5,3,88.5,2,7.2
4839,751,3,3,3,73.1,4,6.6
4840,751,4,4,2,110.6,2,4.9
4841,751,5,4,0,,1,4.4
4842,751,6,0,0,,2,7.2
4843,751,7,2,2,90.9,2,5.7
4844,751,8,0,0,,3,3.3
4845,752,1,1,2,79.6,0,2.3
4846,752,2,5,3,88.5,3,7.0
4847,752,3,6,0,,1,6.5
4848,752,4,6,1,92.6,4,5.1
4849,752,5,4,4,104.3,4,5.9
4850,752,6,1,3,97.9,4,5.0
4851,753,1,1,1,21.8,0,1.2
4852,753,2,0,1,8.3,0,1.3
4853,754,1,0,1,17.3,0,2.9
4854,755,1,0,2,95.4,1,6.0
4855,755,2,4,4,96.0,2,7.9
4856,755,3,5,2,84.8,4,5.4
4857,755,4,5,1,68.4,3,7.6
4858,755,5,3,3,91.8,4,4.8
4859,756,1,2,0,,0,3.0
4860,756,2,0,0,,0,0.6
4861,756,3,1,0,,0,1.1
4862,757,1,3,1,99.0,0,7.8
4863,757,2,0,4,88.2,4,5.3
4864,757,3,3,1,88.7,0,4.7
4865,757,4,2,0,,3,3.8
4866,757,5,4,1,96.1,1,4.1
4867,757,6,0,1,67.2,2,2.1
4868,757,7,0,2,86.8,1,5.9
4869,757,8,5,3,73.2,4,0.0
4870,757,9,5,0,,4,7.5
4871,757,10,0,0,,4,8.0
4872,758,1,2,1,91.0,2,12.6
4873,758,2,4,3,90.7,1,4.9
4874,758,3,0,2,98.1,4,2.0
4875,758,4,4,3,94.7,2,5.7
4876,758,5,3,4,95.9,0,6.2
4877,758,6,6,4,86.6,3,5.9
4878,758,7,6,0,,4,5.8
4879,758,8,2,0,,1,6.7
4880,758,9,6,2,95.1,0,7.0
4881,758,10,0,3,77.5,3,5.8
4882,758,11,5,2,72.6,2,5.7
4883,758,12,2,4,73.9,4,11.2
4884,759,1,3,2,107.4,2,8.7
4885,759,2,6,1,107.2,1,6.9
4886,759,3,5,4,88.1,0,8.9
4887,759,4,5,2,94.7,3,5.4
4888,759,5,3,2,78.0,4,2.1
4889,759,6,6,1,103.6,0,2.6
4890,759,7,3,3,65.0,3,7.7
4891,759,8,4,4,82.7,4,3.3
4892,760,1,1,1,53.1,0,0.0
4893,760,2,2,1,41.6,1,3.0
4894,760,3,0,0,,1,4.8
4895,760,4,2,0,,0,1.1
4896,761,1,1,1,44.9,1,1.5
4897,761,2,2,2,45.5,0,3.2
4898,761,3,2,2,56.8,1,6.8
4899,762,1,2,1,100.8,1,5.7
4900,762,2,6,3,83.9,3,8.6
4901,762,3,6,0,,2,6.3
4902,762,4,3,4,93.4,0,8.8
4903,762,5,5,1,111.1,2,6.8
4904,763,1,6,3,102.0,0,3.3
4905,763,2,5,3,93.3,0,4.0
4906,763,3,3,2,94.2,2,5.7
4907,763,4,6,1,90.2,0,8.2
4908,763,5,6,2,89.6,3,5.2
4909,763,6,2,2,94.2,0,8.4
4910,764,1,0,4,80.7,1,5.4
4911,764,2,3,2,102.0,0,5.7
4912,764,3,2,1,101.5,0,6.0
4913,764,4,4,4,106.1,4,4.0
4914,765,1,0,0,,0,0.9
4915,766,1,0,2,82.1,2,3.7
4916,766,2,1,4,96.6,0,7.6
4917,766,3,6,2,83.6,2,4.1
4918,766,4,6,3,93.7,3,9.4
4919,766,5,5,3,82.4,3,4.8
4920,767,1,3,4,98.5,3,7.9
4921,767,2,1,3,79.5,1,8.5
4922,767,3,1,0,,3,8.7
4923,767,4,2,0,,3,7.4
4924,767,5,4,1,79.7,1,4.6
4925,768,1,0,4,76.2,1,0.0
4926,768,2,1,0,,0,6.8
4927,768,3,6,4,93.1,2,5.0
4928,768,4,2,4,81.2,4,4.9
4929,768,5,2,2,100.9,1,5.4
4930,768,6,4,3,81.2,0,5.1
4931,769,1,5,1,77.6,3,10.6
4932,769,2,4,3,97.4,1,5.7
4933,769,3,6,4,86.9,4,3.5
4934,769,4,3,2,103.2,1,7.2
4935,769,5,2,3,102.6,4,4.3
4936,769,6,4,4,107.3,3,5.9
4937,769,7,1,2,105.0,2,2.4
4938,769,8,5,3,68.6,4,8.3
4939,769,9,1,3,94.8,4,3.1
4940,769,10,2,1,72.0,0,7.7
4941,769,11,3,4,79.7,4,6.6
4942,769,12,5,4,92.4,0,5.6
4943,770,1,0,2,108.7,0,3.5
4944,770,2,2,3,83.8,1,7.7
4945,770,3,5,2,73.7,3,5.6
4946,770,4,0,3,84.7,2,4.8
4947,770,5,6,1,93.2,4,6.7
4948,770,6,0,4,104.6,1,5.2
4949,770,7,3,1,105.8,2,6.1
4950,770,8,2,0,,1,8.5
4951,770,9,0,3,80.6,4,10.4
4952,770,10,6,4,91.9,2,5.4
4953,771,1,1,1,73.5,1,2.1
4954,771,2,5,4,88.1,4,6.1
4955,771,3,2,2,87.8,0,4.9
4956,771,4,0,0,,4,9.3
4957,771,5,0,3,75.2,1,6.3
4958,771,6,1,2,87.8,1,4.6
4959,771,7,6,3,75.8,3,6.5
4960,771,8,3,2,84.0,0,7.8
4961,771,9,3,1,79.3,1,6.8
4962,771,10,2,2,81.6,2,10.3
4963,771,11,3,0,,1,7.7
4964,772,1,4,2,86.4,1,8.1
4965,772,2,0,2,93.0,1,6.3
4966,772,3,2,1,71.2,3,3.3
4967,772,4,1,3,67.6,2,3.0
4968,772,5,4,1,93.9,3,3.0
4969,772,6,1,1,74.4,0,1.6
4970,773,1,2,3,82.8,0,9.4
4971,773,2,0,0,,3,4.9
4972,773,3,5,1,92.6,3,5.9
4973,773,4,6,2,87.5,2,5.6
4974,773,5,6,2,92.8,1,7.4
4975,773,6,3,2,88.3,1,7.3
4976,774,1,4,2,87.7,4,5.2
4977,774,2,1,1,80.7,0,5.5
4978,774,3,0,0,,4,6.7
4979,774,4,3,1,90.9,1,4.2
4980,774,5,3,3,103.6,3,7.2
4981,774,6,2,4,84.6,3,6.9
4982,774,7,5,2,94.1,3,5.2
4983,774,8,2,3,83.9,1,6.6
4984,774,9,6,3,105.5,2,2.8
4985,774,10,5,3,68.5,4,5.2
4986,775,1,6,0,,4,6.1
4987,775,2,2,0,,3,3.6
4988,775,3,2,4,99.1,2,7.8
4989,775,4,6,3,84.7,0,10.4
4990,775,5,6,1,96.0,1,4.4
4991,775,6,1,4,92.8,3,5.8
4992,775,7,5,1,78.0,0,7.2
4993,775,8,1,2,90.3,0,5.8
4994,775,9,3,4,81.0,2,6.7
4995,776,1,4,3,93.8,3,6.2
4996,776,2,1,1,85.3,0,5.4
4997,776,3,4,1,79.1,2,8.6
4998,776,4,5,1,85.3,2,5.3
4999,776,5,0,0,,2,2.1
5000,776,6,4,2,81.2,0,3.9
5001,776,7,5,4,92.6,2,6.2
5002,776,8,4,3,93.2,4,8.7
5003,776,9,5,2,84.1,3,3.5
5004,776,10,0,0,,3,7.7
5005,777,1,0,2,44.0,1,2.2
5006,777,2,2,1,50.8,0,0.0
5007,778,1,0,1,16.7,0,2.0
5008,778,2,0,0,,0,0.6
5009,778,3,1,1,56.5,0,0.0
5010,779,1,4,2,51.7,2,3.8
5011,779,2,1,1,76.2,1,3.6
5012,779,3,0,0,,2,7.2
5013,779,4,4,1,56.2,0,2.0
5014,779,5,2,1,61.5,0,4.3
5015,779,6,0,2,71.2,2,4.5
5016,779,7,0,2,77.3,0,3.1
5017,779,8,4,2,61.4,0,3.8
5018,779,9,0,0,,2,6.1
5019,780,1,4,2,93.2,1,8.8
5020,780,2,1,4,92.7,0,5.1
5021,780,3,1,1,95.3,3,4.0
5022,780,4,5,0,,2,3.7
5023,780,5,6,0,,4,5.2
5024,780,6,3,0,,1,5.7
5025,780,7,1,0,,4,4.3
5026,780,8,1,0,,0,4.8
5027,780,9,1,4,88.9,1,6.3
5028,780,10,0,3,81.2,4,6.2
5029,780,11,5,0,,0,5.0
5030,781,1,0,0,,0,2.3
5031,781,2,1,0,,0,1.5
5032,782,1,0,0,,0,5.1
5033,782,2,0,0,,1,5.8
5034,782,3,4,2,65.5,0,5.7
5035,782,4,4,0,,0,2.8
5036,783,1,5,2,102.6,1,10.3
5037,783,2,1,3,87.7,0,6.0
5038,783,3,3,3,85.1,3,6.0
5039,783,4,3,4,85.4,4,6.6
5040,783,5,0,1,86.2,4,7.6
5041,783,6,3,2,90.3,1,3.9
5042,783,7,6,0,,1,7.3
5043,783,8,2,0,,3,8.4
5044,783,9,5,2,95.1,2,9.8
5045,783,10,5,0,,2,6.2
5046,784,1,0,1,21.8,0,1.8
5047,784,2,0,0,,0,4.8
5048,785,1,0,0,,0,0.0
5049,786,1,1,2,98.4,0,6.4
5050,786,2,5,3,77.8,3,3.1
5051,786,3,6,0,,0,3.1
5052,786,4,2,4,93.6,2,9.7
5053,786,5,4,3,82.6,4,1.4
5054,786,6,5,0,,1,4.3
5055,786,7,6,2,95.2,4,4.1
5056,787,1,0,0,,0,10.9
5057,787,2,2,2,89.5,3,2.9
5058,787,3,3,3,90.0,3,8.2
5059,787,4,2,1,82.4,2,3.0
5060,787,5,0,3,83.5,0,2.8
5061,787,6,3,3,82.7,2,3.7
5062,787,7,3,3,110.2,0,6.8
5063,787,8,1,4,94.2,0,5.9
5064,787,9,1,2,119.0,3,4.8
5065,787,10,3,1,89.8,2,8.1
5066,788,1,3,0,,1,3.5
5067,788,2,3,0,,2,1.8
5068,788,3,4,0,,0,2.9
5069,788,4,3,2,57.0,2,7.2
5070,788,5,2,0,,2,4.4
5071,788,6,1,2,48.8,0,4.1
5072,788,7,4,2,60.1,2,6.0
5073,789,1,3,1,91.4,1,4.9
5074,789,2,2,1,99.5,0,2.5
5075,789,3,3,1,94.4,3,6.3
5076,789,4,1,1,89.6,2,6.7
5077,789,5,5,1,98.4,1,7.1
5078,789,6,2,2,99.0,1,9.6
5079,789,7,3,1,93.8,3,3.7
5080,789,8,1,1,93.8,2,8.1
5081,789,9,2,2,78.3,0,8.7
5082,789,10,5,2,95.8,1,9.9
5083,790,1,6,0,,4,4.3
5084,790,2,6,2,88.3,3,6.1
5085,790,3,2,0,,1,7.0
5086,790,4,4,0,,0,8.0
5087,790,5,6,3,88.6,4,6.7
5088,790,6,3,2,96.8,1,2.5
5089,790,7,3,1,79.4,2,4.7
5090,790,8,1,4,92.5,4,3.7
5091,790,9,6,4,87.9,0,3.5
5092,790,10,0,3,105.1,2,6.6
5093,791,1,1,1,33.5,0,0.0
5094,791,2,2,0,,0,2.1
5095,792,1,2,3,100.4,4,6.2
5096,792,2,3,0,,0,3.1
5097,792,3,5,3,103.9,1,6.0
5098,792,4,4,0,,1,1.6
5099,792,5,6,0,,4,8.3
5100,793,1,1,0,,3,7.0
5101,793,2,0,0,,2,6.1
5102,793,3,3,1,83.6,4,8.5
5103,793,4,3,4,83.9,1,5.4
5104,793,5,1,0,,4,5.3
5105,793,6,3,0,,2,6.0
5106,793,7,2,1,76.1,2,8.2
5107,793,8,3,3,92.5,4,3.7
5108,793,9,3,4,81.3,2,8.4
5109,793,10,5,0,,2,10.0
5110,793,11,0,2,92.8,3,5.1
5111,793,12,0,3,92.0,1,8.3
5112,794,1,2,2,32.1,0,2.4
5113,794,2,1,1,43.8,1,0.2
5114,795,1,6,1,105.7,4,7.4
5115,795,2,6,3,92.5,0,7.7
5116,795,3,6,4,81.3,3,2.2
5117,795,4,3,0,,4,2.5
5118,796,1,2,2,94.7,0,2.0
5119,796,2,1,2,86.6,2,5.4
5120,796,3,2,4,88.2,1,5.2
5121,796,4,2,1,98.7,2,4.6
5122,796,5,3,4,81.3,2,8.1
5123,796,6,3,2,92.6,2,4.6
5124,796,7,6,2,91.8,4,7.4
5125,796,8,2,1,73.4,2,7.1
5126,797,1,0,1,29.6,0,1.0
5127,797,2,2,1,26.0,1,1.2
5128,797,3,1,0,,0,3.0
5129,797,4,1,0,,0,0.6
5130,798,1,5,0,,1,5.6
5131,798,2,5,2,100.1,3,7.1
5132,798,3,5,4,85.5,2,11.7
5133,798,4,5,4,103.3,3,4.9
5134,798,5,1,4,95.3,2,4.5
5135,798,6,5,3,94.3,1,6.7
5136,798,7,2,1,90.5,0,4.8
5137,799,1,0,2,47.3,1,5.1
5138,799,2,0,2,48.5,0,2.6
5139,799,3,1,0,,0,3.9
5140,799,4,2,0,,0,6.4
5141,800,1,5,0,,0,2.0
5142,800,2,3,3,78.9,3,9.2
5143,800,3,3,1,83.5,3,3.3
5144,800,4,3,2,110.8,2,5.0
5145,800,5,0,1,97.3,2,7.9
5146,800,6,4,2,83.0,2,7.0
5147,800,7,5,0,,0,9.3
5148,800,8,0,1,85.0,2,6.9
5149,801,1,2,2,90.0,0,5.5
5150,801,2,1,3,90.0,3,8.1
5151,801,3,0,3,75.2,2,7.2
5152,801,4,5,0,,2,5.2
5153,801,5,3,1,101.2,0,10.0
5154,801,6,3,2,81.1,4,9.2
5155,801,7,2,1,88.4,3,4.8
5156,801,8,4,3,72.0,1,8.5
5157,801,9,0,3,94.4,4,4.9
5158,801,10,1,2,100.1,1,5.4
5159,801,11,5,2,84.9,4,4.4
5160,802,1,0,1,40.2,0,0.5
5161,802,2,1,1,33.0,0,1.6
5162,802,3,1,1,31.1,0,0.7
5163,803,1,3,3,78.5,4,4.7
5164,803,2,0,2,74.3,3,5.4
5165,803,3,4,1,90.9,3,2.6
5166,803,4,2,0,,1,6.2
5167,803,5,4,0,,0,6.5
5168,803,6,0,3,81.8,3,6.4
5169,803,7,5,3,88.5,1,5.5
5170,804,1,5,0,,3,5.5
5171,804,2,2,2,70.9,3,6.4
5172,804,3,2,2,80.5,1,3.5
5173,804,4,6,1,91.1,3,2.7
5174,804,5,5,4,87.7,2,6.7
5175,804,6,5,0,,3,7.7
5176,804,7,4,0,,2,4.9
5177,804,8,2,3,96.8,3,7.1
5178,804,9,5,3,99.1,4,7.0
5179,805,1,1,1,81.1,1,4.9
5180,805,2,1,1,89.3,0,7.9
5181,805,3,4,1,80.4,0,8.0
5182,805,4,4,1,94.9,3,6.5
5183,805,5,4,3,101.9,4,2.5
5184,806,1,1,3,84.4,4,10.3
5185,806,2,1,2,68.7,4,5.8
5186,806,3,1,1,79.6,0,7.0
5187,806,4,2,3,88.1,4,9.0
5188,807,1,2,2,58.9,1,3.2
5189,807,2,0,1,64.4,0,3.0
5190,808,1,0,0,,1,6.7
5191,808,2,0,0,,2,1.3
5192,808,3,1,1,63.4,0,5.3
5193,809,1,0,0,,4,2.7
5194,809,2,0,1,88.4,4,9.8
5195,809,3,6,4,90.4,2,0.2
5196,809,4,1,0,,4,5.8
5197,809,5,2,1,112.8,0,3.4
5198,809,6,5,0,,0,5.3
5199,809,7,6,0,,3,5.0
5200,809,8,3,4,113.2,3,6.9
5201,810,1,5,3,95.6,4,7.2
5202,810,2,5,4,91.9,2,6.5
5203,810,3,1,3,89.8,2,6.6
5204,810,4,1,0,,1,8.8
5205,811,1,2,1,56.5,0,3.4
5206,811,2,0,1,30.2,0,3.6
5207,811,3,1,0,,0,1.3
5208,811,4,1,0,,1,0.0
5209,812,1,4,0,,1,5.3
5210,812,2,6,2,92.5,3,4.4
5211,812,3,4,1,94.7,1,5.0
5212,812,4,3,0,,4,2.5
5213,812,5,5,2,81.3,4,3.4
5214,813,1,3,0,,1,3.9
5215,813,2,4,3,80.8,0,7.2
5216,813,3,5,0,,2,3.1
5217,813,4,5,3,76.9,1,6.6
5218,813,5,5,2,91.1,1,5.4
5219,813,6,0,2,87.0,0,7.0
5220,813,7,3,3,94.9,0,4.1
5221,813,8,1,3,82.4,0,5.1
5222,813,9,0,3,74.6,1,6.8
5223,813,10,1,1,85.8,0,6.8
5224,814,1,4,0,,2,6.0
5225,814,2,3,2,81.8,1,6.1
5226,814,3,4,3,87.4,2,6.0
5227,814,4,3,3,92.3,3,7.4
5228,814,5,2,4,114.2,2,6.2
5229,814,6,2,3,101.5,3,4.2
5230,814,7,5,1,89.4,2,5.4
5231,814,8,4,4,85.4,1,6.4
5232,814,9,2,1,95.4,4,5.9
5233,814,10,6,1,71.7,1,7.9
5234,814,11,2,2,107.3,0,5.7
5235,815,1,4,3,90.2,0,5.7
5236,815,2,0,4,77.7,0,1.4
5237,815,3,3,1,66.6,2,5.4
5238,815,4,3,3,103.7,2,4.4
5239,815,5,5,3,86.0,4,9.8
5240,815,6,1,4,88.3,4,5.6
5241,815,7,2,0,,1,7.9
5242,815,8,4,3,97.7,3,7.3
5243,815,9,0,1,92.9,0,5.4
5244,815,10,5,4,94.2,2,4.2
5245,815,11,2,0,,0,3.4
5246,815,12,0,4,86.3,2,4.9
5247,815,13,4,2,91.1,2,5.7
5248,815,14,1,4,86.2,2,9.7
5249,816,1,6,0,,1,6.7
5250,816,2,0,1,71.5,4,1.9
5251,816,3,4,1,72.6,4,4.4
5252,816,4,5,1,92.0,0,3.6
5253,816,5,3,1,87.9,1,5.1
5254,816,6,1,4,77.9,3,5.7
5255,816,7,6,3,83.9,1,1.9
5256,816,8,3,0,,2,5.7
5257,817,1,3,3,76.6,4,6.1
5258,817,2,4,4,91.7,1,6.4
5259,817,3,0,1,62.1,3,4.9
5260,817,4,2,3,88.8,4,7.9
5261,817,5,6,1,91.4,1,9.8
5262,817,6,3,0,,3,3.7
5263,817,7,0,4,94.7,1,5.7
5264,817,8,5,1,103.4,3,4.5
5265,817,9,3,0,,1,9.0
5266,817,10,3,2,80.8,2,5.0
5267,818,1,4,1,57.5,2,6.9
5268,818,2,4,0,,0,7.2
5269,818,3,4,2,99.9,0,4.5
5270,818,4,0,2,82.8,1,3.3
5271,818,5,1,2,93.7,2,6.6
5272,818,6,5,3,81.1,2,5.6
5273,818,7,0,3,84.0,0,1.7
5274,818,8,4,1,77.0,0,5.5
5275,819,1,2,2,34.8,0,2.8
5276,819,2,1,0,,1,5.5
5277,819,3,1,1,47.7,1,3.0
5278,819,4,2,1,58.2,0,0.0
5279,820,1,1,3,83.8,0,6.6
5280,820,2,5,2,102.3,3,4.0
5281,820,3,6,1,86.0,3,3.4
5282,820,4,6,1,87.8,0,6.3
5283,820,5,5,4,84.4,2,9.0
5284,820,6,1,1,99.6,1,2.9
5285,821,1,4,1,104.6,0,7.7
5286,821,2,1,2,88.1,1,6.3
5287,821,3,4,1,84.1,2,6.5
5288,821,4,6,4,118.7,4,6.3
5289,821,5,6,4,99.0,0,5.4
5290,821,6,3,4,80.8,1,4.9
5291,821,7,0,1,99.8,2,8.6
5292,821,8,0,4,73.0,3,7.9
5293,821,9,4,2,70.8,1,9.3
5294,822,1,4,4,93.7,3,3.2
5295,822,2,3,1,86.8,1,6.5
5296,822,3,1,0,,4,5.8
5297,822,4,3,1,92.8,3,7.1
5298,822,5,6,0,,1,5.8
5299,822,6,1,3,88.8,2,6.6
5300,822,7,6,3,89.2,0,6.8
5301,822,8,3,1,89.6,1,8.9
5302,823,1,6,1,80.6,2,5.7
5303,823,2,2,0,,2,6.0
5304,823,3,2,3,77.7,4,9.4
5305,823,4,3,1,79.9,1,7.5
5306,823,5,6,0,,0,4.9
5307,823,6,4,2,86.0,3,5.9
5308,823,7,5,3,89.7,0,2.7
5309,824,1,3,1,101.5,2,5.1
5310,824,2,3,3,115.4,3,4.4
5311,824,3,3,1,87.7,1,7.8
5312,824,4,0,1,84.3,2,6.8
5313,825,1,5,0,,2,6.9
5314,825,2,5,0,,3,5.2
5315,825,3,4,2,91.8,1,8.6
5316,825,4,6,0,,3,4.8
5317,825,5,6,0,,2,2.8
5318,825,6,2,2,94.7,0,8.1
5319,825,7,6,4,109.7,1,5.1
5320,825,8,1,1,106.3,0,6.5
5321,825,9,5,4,84.3,0,4.2
5322,825,10,0,4,101.4,4,7.9
5323,825,11,1,0,,3,3.7
5324,826,1,2,1,98.1,0,6.1
5325,826,2,6,1,115.8,2,9.2
5326,826,3,3,2,94.8,4,5.1
5327,826,4,1,4,93.4,1,4.4
5328,826,5,0,1,89.7,3,4.8
5329,827,1,2,3,79.4,1,6.4
5330,827,2,0,2,65.4,0,4.7
5331,827,3,2,3,80.1,0,4.8
5332,827,4,2,0,,1,5.5
5333,827,5,1,3,72.4,0,5.1
5334,827,6,3,2,74.4,1,7.3
5335,827,7,4,0,,0,2.8
5336,827,8,2,0,,0,5.5
5337,827,9,1,2,69.5,2,7.0
5338,828,1,1,3,83.2,1,5.9
5339,828,2,2,1,93.8,4,3.1
5340,828,3,5,2,97.0,1,6.0
5341,828,4,6,2,91.4,3,6.3
5342,828,5,4,2,79.3,1,6.2
5343,828,6,5,3,82.8,4,6.8
5344,828,7,0,1,87.7,1,5.2
5345,828,8,3,3,79.0,1,5.7
5346,829,1,1,0,,1,9.3
